image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
current_freshwater-0dbafe422a6e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_248.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_248.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-0dbafe422a6e,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-d489a462565e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_33.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_33.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-d489a462565e,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-d2a010aac2ca,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_37.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_37.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-d2a010aac2ca,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-a9c56afa0845,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_41.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_41.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-a9c56afa0845,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-0f233eb70292,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_45.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_45.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-0f233eb70292,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-a57516bd751a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_46.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_46.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-a57516bd751a,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-da96861807ea,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_53.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_53.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-da96861807ea,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-44829d6e8f1a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_81.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_81.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-44829d6e8f1a,,Bacterial Gill Disease|current_freshwater,9
current_freshwater-ad763da0e756,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_99.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_99.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-5bd3f1744e4a,,Bacterial Gill Disease|current_freshwater,9
mendeley-bea5e1983723,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072954.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072954.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-45f3050e700a,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072955.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072955.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-c8b466f7dfe3,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072956.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072956.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-a277918d32d6,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072957.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072957.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-50cc4c398bcd,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072958.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072958.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-a726ec79fd40,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072959.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072959.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-cf6457cdd0ab,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072959_01.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207072959_01.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-0001b9a9d730,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073000.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073000.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-1961b6220887,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073001.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073001.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-6b3f20595271,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073002.jpg,Bacterial Gill Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_1/IMG20260207073002.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-0001b9a9d730,Fish_1,Bacterial Gill Disease|mendeley,9
mendeley-db6cbcfd6f99,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072310.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072310.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-666fd251cbbf,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072311.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072311.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-63eff0af3b44,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072314.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072314.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-7adee02d1d21,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072315.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072315.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-34d42b141650,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072315_01.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072315_01.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-7891232bc564,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072319.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072319.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-3c0d4b3e457b,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072320.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072320.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-2b2a5b89c945,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072324.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072324.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-e324cd83efe3,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072324_01.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072324_01.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-4e31424a6040,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072325.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072325.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
mendeley-6fab084c53f3,mendeley,data/raw/mendeley/Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072326.jpg,Bacterial Gill Diseases/Rui_(Labeo rohita)/Fish_12/IMG20260207072326.jpg,Bacterial Gill Diseases,Bacterial Gill Disease,2,mendeley-2b2a5b89c945,Fish_12,Bacterial Gill Disease|mendeley,9
roboflow-79f9b12ecb8e,roboflow,data/raw/roboflow/test/Bacterial gill disease/Bacterial-gill-disease-2-_jpeg.rf.15a682acdbb6568bbc8560622ebab06f.jpg,test/Bacterial gill disease/Bacterial-gill-disease-2-_jpeg.rf.15a682acdbb6568bbc8560622ebab06f.jpg,Bacterial gill disease,Bacterial Gill Disease,2,roboflow-79f9b12ecb8e,,Bacterial Gill Disease|roboflow,9
roboflow-0dad852182e6,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-19-_jpg.rf.cd56bbcedfb5dcc23d44d579ca0f0e05.jpg,train/Bacterial gill disease/Bacterial-gill-disease-19-_jpg.rf.cd56bbcedfb5dcc23d44d579ca0f0e05.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-cfae8ccf54be,,Bacterial Gill Disease|current_freshwater,9
roboflow-7ccdd0a240aa,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-24-_jpg.rf.fb78d2d330939e85e8e6cc8ef676e997.jpg,train/Bacterial gill disease/Bacterial-gill-disease-24-_jpg.rf.fb78d2d330939e85e8e6cc8ef676e997.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-e6d22839a2f8,,Bacterial Gill Disease|current_freshwater,9
roboflow-4904469c7c3f,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-3-_png.rf.7937521fad6a36a8bdb532c002b40c4b.jpg,train/Bacterial gill disease/Bacterial-gill-disease-3-_png.rf.7937521fad6a36a8bdb532c002b40c4b.jpg,Bacterial gill disease,Bacterial Gill Disease,2,roboflow-4904469c7c3f,,Bacterial Gill Disease|roboflow,9
roboflow-fbe535415e99,roboflow,data/raw/roboflow/valid/Bacterial gill disease/Bacterial-gill-disease-30-_jpg.rf.f57dcf46c1aab358195e521c9a8930c8.jpg,valid/Bacterial gill disease/Bacterial-gill-disease-30-_jpg.rf.f57dcf46c1aab358195e521c9a8930c8.jpg,Bacterial gill disease,Bacterial Gill Disease,2,roboflow-4904469c7c3f,,Bacterial Gill Disease|roboflow,9
current_freshwater-04021cf48315,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_157.jpg,test_split/EUS_EUS_157.jpg,EUS,EUS Disease,3,current_freshwater-04021cf48315,,EUS Disease|current_freshwater,9
current_freshwater-9cfe32a704ed,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_187.jpg,test_split/EUS_EUS_187.jpg,EUS,EUS Disease,3,current_freshwater-9cfe32a704ed,,EUS Disease|current_freshwater,9
current_freshwater-5b5f26b9c082,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_224.jpg,test_split/EUS_EUS_224.jpg,EUS,EUS Disease,3,current_freshwater-178fbc4899fd,,EUS Disease|current_freshwater,9
current_freshwater-3262600277ab,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_307.jpg,test_split/EUS_EUS_307.jpg,EUS,EUS Disease,3,current_freshwater-3262600277ab,,EUS Disease|current_freshwater,9
current_freshwater-78c7cc3ed751,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_109.jpg,train_split/EUS/EUS_109.jpg,EUS,EUS Disease,3,current_freshwater-78c7cc3ed751,,EUS Disease|current_freshwater,9
current_freshwater-f65e02575b44,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_117.jpg,train_split/EUS/EUS_117.jpg,EUS,EUS Disease,3,current_freshwater-f65e02575b44,,EUS Disease|current_freshwater,9
current_freshwater-35f462fb468e,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_182.jpg,train_split/EUS/EUS_182.jpg,EUS,EUS Disease,3,current_freshwater-35f462fb468e,,EUS Disease|current_freshwater,9
current_freshwater-78646fbd96cd,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_184.jpg,train_split/EUS/EUS_184.jpg,EUS,EUS Disease,3,current_freshwater-78646fbd96cd,,EUS Disease|current_freshwater,9
current_freshwater-5fd9f5fdcc12,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_229.jpg,train_split/EUS/EUS_229.jpg,EUS,EUS Disease,3,current_freshwater-5fd9f5fdcc12,,EUS Disease|current_freshwater,9
current_freshwater-d7b2b1d595f0,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_240.jpg,train_split/EUS/EUS_240.jpg,EUS,EUS Disease,3,current_freshwater-d7b2b1d595f0,,EUS Disease|current_freshwater,9
current_freshwater-c762887af53a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_255.jpg,train_split/EUS/EUS_255.jpg,EUS,EUS Disease,3,current_freshwater-c762887af53a,,EUS Disease|current_freshwater,9
current_freshwater-c6be60314811,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_308.jpg,train_split/EUS/EUS_308.jpg,EUS,EUS Disease,3,current_freshwater-c6be60314811,,EUS Disease|current_freshwater,9
current_freshwater-eaff59a3b49d,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_318.jpg,train_split/EUS/EUS_318.jpg,EUS,EUS Disease,3,current_freshwater-eaff59a3b49d,,EUS Disease|current_freshwater,9
current_freshwater-5fd25aa54f36,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_322.jpg,train_split/EUS/EUS_322.jpg,EUS,EUS Disease,3,current_freshwater-5fd25aa54f36,,EUS Disease|current_freshwater,9
current_freshwater-2f00177013bb,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_50.jpg,train_split/EUS/EUS_50.jpg,EUS,EUS Disease,3,current_freshwater-2f00177013bb,,EUS Disease|current_freshwater,9
current_freshwater-3faf8492119b,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_71.jpg,train_split/EUS/EUS_71.jpg,EUS,EUS Disease,3,current_freshwater-3faf8492119b,,EUS Disease|current_freshwater,9
current_freshwater-100e50a189eb,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_78.jpg,train_split/EUS/EUS_78.jpg,EUS,EUS Disease,3,current_freshwater-100e50a189eb,,EUS Disease|current_freshwater,9
current_freshwater-62d8725a1646,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_8.jpg,train_split/EUS/EUS_8.jpg,EUS,EUS Disease,3,current_freshwater-62d8725a1646,,EUS Disease|current_freshwater,9
current_freshwater-cc6cf81a55af,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_90.jpg,train_split/EUS/EUS_90.jpg,EUS,EUS Disease,3,current_freshwater-24fef844434a,,EUS Disease|current_freshwater,9
current_freshwater-d72f22c77e4a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_95.jpg,train_split/EUS/EUS_95.jpg,EUS,EUS Disease,3,current_freshwater-6c5240944113,,EUS Disease|current_freshwater,9
current_freshwater-f5178b5c017a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_1.jpg,train_split/EUS/EUS_aug_1.jpg,EUS,EUS Disease,3,current_freshwater-f5178b5c017a,,EUS Disease|current_freshwater,9
current_freshwater-2b9ca60cafef,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_105.jpg,train_split/EUS/EUS_aug_105.jpg,EUS,EUS Disease,3,current_freshwater-2b9ca60cafef,,EUS Disease|current_freshwater,9
current_freshwater-24fef844434a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_119.jpg,train_split/EUS/EUS_aug_119.jpg,EUS,EUS Disease,3,current_freshwater-24fef844434a,,EUS Disease|current_freshwater,9
current_freshwater-e6592e652709,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_126.jpg,train_split/EUS/EUS_aug_126.jpg,EUS,EUS Disease,3,current_freshwater-e6592e652709,,EUS Disease|current_freshwater,9
current_freshwater-956d213fc4cf,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_13.jpg,train_split/EUS/EUS_aug_13.jpg,EUS,EUS Disease,3,current_freshwater-956d213fc4cf,,EUS Disease|current_freshwater,9
current_freshwater-f373242df906,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_149.jpg,train_split/EUS/EUS_aug_149.jpg,EUS,EUS Disease,3,current_freshwater-f373242df906,,EUS Disease|current_freshwater,9
current_freshwater-13a95e29c9c9,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_160.jpg,train_split/EUS/EUS_aug_160.jpg,EUS,EUS Disease,3,current_freshwater-13a95e29c9c9,,EUS Disease|current_freshwater,9
current_freshwater-178fbc4899fd,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_189.jpg,train_split/EUS/EUS_aug_189.jpg,EUS,EUS Disease,3,current_freshwater-178fbc4899fd,,EUS Disease|current_freshwater,9
current_freshwater-96c0b424e1d0,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_217.jpg,train_split/EUS/EUS_aug_217.jpg,EUS,EUS Disease,3,current_freshwater-96c0b424e1d0,,EUS Disease|current_freshwater,9
current_freshwater-a0897265214f,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_26.jpg,train_split/EUS/EUS_aug_26.jpg,EUS,EUS Disease,3,current_freshwater-a0897265214f,,EUS Disease|current_freshwater,9
current_freshwater-75d86fd34f91,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_44.jpg,train_split/EUS/EUS_aug_44.jpg,EUS,EUS Disease,3,current_freshwater-75d86fd34f91,,EUS Disease|current_freshwater,9
current_freshwater-6c5240944113,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_6.jpg,train_split/EUS/EUS_aug_6.jpg,EUS,EUS Disease,3,current_freshwater-6c5240944113,,EUS Disease|current_freshwater,9
current_freshwater-f1aebdb8d234,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_70.jpg,train_split/EUS/EUS_aug_70.jpg,EUS,EUS Disease,3,current_freshwater-f1aebdb8d234,,EUS Disease|current_freshwater,9
current_freshwater-44c2e6c46661,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_88.jpg,train_split/EUS/EUS_aug_88.jpg,EUS,EUS Disease,3,current_freshwater-44c2e6c46661,,EUS Disease|current_freshwater,9
kaptai-0e7bb28d085d,kaptai,data/raw/kaptai/EUS/16.jpg,EUS/16.jpg,EUS,EUS Disease,3,current_freshwater-62d8725a1646,,EUS Disease|current_freshwater,9
kaptai-33821afc5af5,kaptai,data/raw/kaptai/EUS/26.jpg,EUS/26.jpg,EUS,EUS Disease,3,kaptai-33821afc5af5,,EUS Disease|kaptai,9
mendeley-61da8a43168c,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145352.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145352.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-ec4c3a233fac,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145353.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145353.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-245521cc0fc6,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145355.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145355.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-fe1cfe7582b9,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145359.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145359.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-648c80bedd8d,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145359_01.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145359_01.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-53f5937313ad,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145401.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145401.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-92e32a80bd63,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145403.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145403.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-1ce9fd92863f,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145404.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145404.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-268f6b9dd026,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145406.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145406.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-2e6227185f8b,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145407.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145407.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-362157df7011,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145409.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145409.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
mendeley-ef18387ee5f3,mendeley,data/raw/mendeley/Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145410.jpg,Epizootic Ulcerative Syndrome (EUS)/Silver_carp_(Hypophthalmichthys molitrix)/Fish_75/IMG20260212145410.jpg,Epizootic Ulcerative Syndrome (EUS),EUS Disease,3,mendeley-1ce9fd92863f,Fish_75,EUS Disease|mendeley,9
current_freshwater-12877e40fde1,current_freshwater,data/raw/current_freshwater/test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_1.jpeg,test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_1.jpeg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-12877e40fde1,,Saprolegniasis|current_freshwater,9
current_freshwater-b1a134d366e1,current_freshwater,data/raw/current_freshwater/test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_57.jpg,test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_57.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-b1a134d366e1,,Saprolegniasis|current_freshwater,9
